topic_id,topic,subfield_id,subfield,field_id,field,domain_id,domain,works_count,cited_by_count,sibling_count,keyword_count,created_date,updated_date
T11720,Probability and Risk Models,1803,Management Science and Operations Research,18,Decision Sciences,2,Social Sciences,32431,327990,33,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T11907,Copper-based nanomaterials and applications,2505,Materials Chemistry,25,Materials Science,3,Physical Sciences,32431,613025,68,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T12660,Plant Disease Management Techniques,1110,Plant Science,11,Agricultural and Biological Sciences,1,Life Sciences,32416,206764,89,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T12340,Anodic Oxide Films and Nanostructures,2505,Materials Chemistry,25,Materials Science,3,Physical Sciences,32378,404421,68,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T13128,Chromatography in Natural Products,1602,Analytical Chemistry,16,Chemistry,3,Physical Sciences,32349,227744,6,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T13919,Medicinal plant effects and applications,2707,Complementary and alternative medicine,27,Medicine,4,Health Sciences,32316,122933,19,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T13110,Colorectal and Anal Carcinomas,2746,Surgery,27,Medicine,4,Health Sciences,32214,240571,95,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T11576,IgG4-Related and Inflammatory Diseases,2745,Rheumatology,27,Medicine,4,Health Sciences,32213,357582,23,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T12075,Sodium Intake and Health,2916,Nutrition and Dietetics,29,Nursing,4,Health Sciences,32195,462997,16,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T12173,Body Contouring and Surgery,2746,Surgery,27,Medicine,4,Health Sciences,32148,248513,95,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T12198,Oral health in cancer treatment,2740,Pulmonary and Respiratory Medicine,27,Medicine,4,Health Sciences,32148,329207,51,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T14072,Immunotoxicology and immune responses,2403,Immunology,24,Immunology and Microbiology,1,Life Sciences,32126,189943,25,10,2024-01-23T15:27:21,2026-09-22T03:01:44
T14234,Data Privacy and Cybersecurity,3308,Law,33,Social Sciences,2,Social Sciences,32081,6999,39,10,2024-01-23T15:27:21,2026-09-22T03:01:44
T10740,Wind Turbine Control Systems,2208,Electrical and Electronic Engineering,22,Engineering,3,Physical Sciences,32063,382587,116,10,2024-01-23T15:27:07,2026-09-22T03:01:44
T13947,Media Discourse and Social  Analysis,3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,32016,9516,223,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T14287,Music Education and Analysis,3304,Education,33,Social Sciences,2,Social Sciences,32001,17442,136,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T12992,Metastasis and carcinoma case studies,2740,Pulmonary and Respiratory Medicine,27,Medicine,4,Health Sciences,31979,146715,51,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T12672,Phagocytosis and Immune Regulation,2403,Immunology,24,Immunology and Microbiology,1,Life Sciences,31951,687577,25,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T12158,Guidance and Control Systems,2202,Aerospace Engineering,22,Engineering,3,Physical Sciences,31938,235504,43,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T14113,Global Socioeconomic and Political Dynamics,2002,Economics and Econometrics,20,"Economics, Econometrics and Finance",2,Social Sciences,31927,50826,78,10,2024-01-23T15:27:21,2026-09-22T03:01:44
T12691,Coccidia and coccidiosis research,1103,Animal Science and Zoology,11,Agricultural and Biological Sciences,1,Life Sciences,31889,266360,7,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T13952,Information Technology and Learning,3304,Education,33,Social Sciences,2,Social Sciences,31884,22205,136,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T13304,Synthesis and Reactivity of Sulfur-Containing Compounds,1605,Organic Chemistry,16,Chemistry,3,Physical Sciences,31870,141471,60,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T12968,Research on scale insects,1109,Insect Science,11,Agricultural and Biological Sciences,1,Life Sciences,31859,86232,13,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T11210,Mathematical Analysis and Transform Methods,2604,Applied Mathematics,26,Mathematics,3,Physical Sciences,31820,335291,16,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T13525,Cambodian History and Society,3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,31781,104780,223,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T13659,Ombudsman and Human Rights,3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,31772,29140,223,10,2024-01-23T15:27:19,2026-09-22T03:01:44
T13385,Infectious Diseases and Mycology,3404,Small Animals,34,Veterinary,4,Health Sciences,31735,184660,9,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T12607,Personal Information Management and User Behavior,1802,Information Systems and Management,18,Decision Sciences,2,Social Sciences,31605,271777,14,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T12218,Coal and Its By-products,1906,Geochemistry and Petrology,19,Earth and Planetary Sciences,3,Physical Sciences,31573,443915,5,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T12896,Sustainable Agricultural Systems Analysis,2304,Environmental Chemistry,23,Environmental Science,3,Physical Sciences,31572,141998,10,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T12874,Digital Imaging for Blood Diseases,1707,Computer Vision and Pattern Recognition,17,Computer Science,3,Physical Sciences,31548,170715,34,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T11774,Adsorption and Cooling Systems,2210,Mechanical Engineering,22,Engineering,3,Physical Sciences,31547,357197,78,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T12891,Medicinal Plants and Neuroprotection,2707,Complementary and alternative medicine,27,Medicine,4,Health Sciences,31528,269919,19,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T13055,Global Security and Public Health,3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,31523,184619,223,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T12894,Date Palm Research Studies,1110,Plant Science,11,Agricultural and Biological Sciences,1,Life Sciences,31500,151828,89,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T13905,Telecommunications and Broadcasting Technologies,2214,Media Technology,22,Engineering,3,Physical Sciences,31460,63269,11,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T13999,Digital Rights Management and Security,1710,Information Systems,17,Computer Science,3,Physical Sciences,31444,56141,77,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T14403,Educational Challenges and Innovations,1710,Information Systems,17,Computer Science,3,Physical Sciences,31426,156504,77,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T13626,Educational and Organizational Development,1407,Organizational Behavior and Human Resource Management,14,"Business, Management and Accounting",2,Social Sciences,31366,8551,29,10,2024-01-23T15:27:19,2026-09-22T03:01:44
T13557,Environmental and sustainability education,2308,"Management, Monitoring, Policy and Law",23,Environmental Science,3,Physical Sciences,31319,16288,33,10,2024-01-23T15:27:19,2026-09-22T03:01:44
T12932,Powder Metallurgy Techniques and Materials,2210,Mechanical Engineering,22,Engineering,3,Physical Sciences,31309,174586,78,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T12211,Aluminum toxicity and tolerance in plants and animals,1110,Plant Science,11,Agricultural and Biological Sciences,1,Life Sciences,31289,567844,89,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T13430,Lipid metabolism and disorders,2705,Cardiology and Cardiovascular Medicine,27,Medicine,4,Health Sciences,31285,359586,28,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T13569,Microscopic Colitis,2713,Epidemiology,27,Medicine,4,Health Sciences,31201,203838,41,10,2024-01-23T15:27:19,2026-09-22T03:01:44
T14420,Advanced Research in Systems and Signal Processing,2207,Control and Systems Engineering,22,Engineering,3,Physical Sciences,31157,161890,43,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T12649,Alkaloids: synthesis and pharmacology,3004,Pharmacology,30,"Pharmacology, Toxicology and Pharmaceutics",1,Life Sciences,31156,270995,14,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T11384,Critical Race Theory in Education,3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,31150,393058,223,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T11896,Opportunistic and Delay-Tolerant Networks,1705,Computer Networks and Communications,17,Computer Science,3,Physical Sciences,31089,310777,42,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T12888,Military Strategy and Technology,2207,Control and Systems Engineering,22,Engineering,3,Physical Sciences,31070,34836,43,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T12201,Agricultural Engineering and Mechanization,2210,Mechanical Engineering,22,Engineering,3,Physical Sciences,31033,108415,78,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T11911,Spatial and Panel Data Analysis,2002,Economics and Econometrics,20,"Economics, Econometrics and Finance",2,Social Sciences,30971,822129,78,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T13604,"Adsorption, diffusion, and thermodynamic properties of materials",1607,Spectroscopy,16,Chemistry,3,Physical Sciences,30960,250220,11,10,2024-01-23T15:27:19,2026-09-22T03:01:44
T12061,Axon Guidance and Neuronal Signaling,2804,Cellular and Molecular Neuroscience,28,Neuroscience,1,Life Sciences,30921,982101,12,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T13584,Coal Combustion and Slurry Processing,2210,Mechanical Engineering,22,Engineering,3,Physical Sciences,30908,96649,78,10,2024-01-23T15:27:19,2026-09-22T03:01:44
T14436,Employee Performance and Leadership,1407,Organizational Behavior and Human Resource Management,14,"Business, Management and Accounting",2,Social Sciences,30855,67047,29,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T12288,Optimization and Search Problems,1705,Computer Networks and Communications,17,Computer Science,3,Physical Sciences,30846,368316,42,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T14320,Optics and Image Analysis,1404,Management Information Systems,14,"Business, Management and Accounting",2,Social Sciences,30835,116024,15,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T14390,Real estate and construction management,2216,Architecture,22,Engineering,3,Physical Sciences,30835,9126,3,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T13079,Heavy Metals in Plants,1602,Analytical Chemistry,16,Chemistry,3,Physical Sciences,30816,216420,6,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T14508,Vocational Education and Training,3304,Education,33,Social Sciences,2,Social Sciences,30805,19084,136,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T12661,Iterative Methods for Nonlinear Equations,2612,Numerical Analysis,26,Mathematics,3,Physical Sciences,30802,312736,4,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T12726,Philosophical and Cultural Analysis,1211,Philosophy,12,Arts and Humanities,2,Social Sciences,30789,12962,48,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T12315,Older Adults Driving Studies,3612,"Physical Therapy, Sports Therapy and Rehabilitation",36,Health Professions,4,Health Sciences,30760,227703,6,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T12506,Nuclear materials and radiation effects,2505,Materials Chemistry,25,Materials Science,3,Physical Sciences,30750,387433,68,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T12384,Customer churn and segmentation,1406,Marketing,14,"Business, Management and Accounting",2,Social Sciences,30701,149438,14,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T13654,Urban Planning and Landscape Design,2308,"Management, Monitoring, Policy and Law",23,Environmental Science,3,Physical Sciences,30686,64452,33,10,2024-01-23T15:27:19,2026-09-22T03:01:44
T11081,Advanced Control Systems Design,2207,Control and Systems Engineering,22,Engineering,3,Physical Sciences,30673,342467,43,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T13864,Indigenous Cultures and History,3314,Anthropology,33,Social Sciences,2,Social Sciences,30594,70853,24,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T14048,Silkworms and Sericulture Research,1109,Insect Science,11,Agricultural and Biological Sciences,1,Life Sciences,30593,86660,13,10,2024-01-23T15:27:21,2026-09-22T03:01:44
T14416,"Health, Technology, Consumer Behavior",3605,Health Information Management,36,Health Professions,4,Health Sciences,30572,6769,11,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T13643,Artificial Intelligence in Law,3320,Political Science and International Relations,33,Social Sciences,2,Social Sciences,30567,80256,117,10,2024-01-23T15:27:19,2026-09-22T03:01:44
T14230,Occupational and Professional Licensing Regulation,2002,Economics and Econometrics,20,"Economics, Econometrics and Finance",2,Social Sciences,30553,65821,78,10,2024-01-23T15:27:21,2026-09-22T03:01:44
T12490,Software Engineering and Design Patterns,3303,Development,33,Social Sciences,2,Social Sciences,30548,94872,7,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T12800,Musculoskeletal synovial abnormalities and treatments,2745,Rheumatology,27,Medicine,4,Health Sciences,30492,219046,23,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T12584,Hospitality and Tourism Education,1409,"Tourism, Leisure and Hospitality Management",14,"Business, Management and Accounting",2,Social Sciences,30490,122132,1,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T11686,Dendrimers and Hyperbranched Polymers,2507,Polymers and Plastics,25,Materials Science,3,Physical Sciences,30485,755502,13,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T12278,Vascular Tumors and Angiosarcomas,2730,Oncology,27,Medicine,4,Health Sciences,30407,272280,33,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T12352,Heparin-Induced Thrombocytopenia and Thrombosis,2746,Surgery,27,Medicine,4,Health Sciences,30398,281457,95,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T12433,Skin Diseases and Diabetes,2708,Dermatology,27,Medicine,4,Health Sciences,30362,159379,12,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T14125,"Education, Sociology, Communication Studies",3316,Cultural Studies,33,Social Sciences,2,Social Sciences,30334,68478,37,10,2024-01-23T15:27:21,2026-09-22T03:01:44
T14344,Pathogenesis and Treatment of Hiccups,2737,Physiology,27,Medicine,4,Health Sciences,30284,51522,29,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T12625,Sympathectomy and Hyperhidrosis Treatments,2737,Physiology,27,Medicine,4,Health Sciences,30261,183067,29,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T14494,American Literature and Culture,1202,History,12,Arts and Humanities,2,Social Sciences,30232,61780,43,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T11889,Ginseng Biological Effects and Applications,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,30222,427846,134,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T13685,Material Science and Thermodynamics,2210,Mechanical Engineering,22,Engineering,3,Physical Sciences,30210,130317,78,10,2024-01-23T15:27:19,2026-09-22T03:01:44
T13646,Qur’anic Interpretation Studies,3304,Education,33,Social Sciences,2,Social Sciences,30178,14149,136,10,2024-01-23T15:27:19,2026-09-22T03:01:44
T12065,Hippo pathway signaling and YAP/TAZ,1307,Cell Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,30176,982132,16,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T12531,Values and Moral Education,3304,Education,33,Social Sciences,2,Social Sciences,30174,95674,136,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T11941,Power System Reliability and Maintenance,2213,"Safety, Risk, Reliability and Quality",22,Engineering,3,Physical Sciences,30163,255673,11,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T13448,Indigenous Cultures and Socio-Education,3316,Cultural Studies,33,Social Sciences,2,Social Sciences,30145,63026,37,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T12419,Phonocardiography and Auscultation Techniques,2740,Pulmonary and Respiratory Medicine,27,Medicine,4,Health Sciences,30076,215838,51,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T12685,Phytochemical compounds biological activities,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,29936,278517,134,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T11466,Innovative Education and Learning Practices,3307,Human Factors and Ergonomics,33,Social Sciences,2,Social Sciences,29874,382057,2,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T13423,Social Policies and Healthcare Reform,3600,General Health Professions,36,Health Professions,4,Health Sciences,29867,18483,49,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T12900,Organ and Tissue Transplantation Research,2747,Transplantation,27,Medicine,4,Health Sciences,29844,176299,1,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T12876,Potassium and Related Disorders,2740,Pulmonary and Respiratory Medicine,27,Medicine,4,Health Sciences,29832,209596,51,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T11807,Infrastructure Resilience and Vulnerability Analysis,2205,Civil and Structural Engineering,22,Engineering,3,Physical Sciences,29813,310370,41,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T12259,Environmental Justice and Health Disparities,3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,29792,295859,223,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T14290,Education Methods and Practices,3304,Education,33,Social Sciences,2,Social Sciences,29776,123871,136,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T13153,Rousseau and Enlightenment Thought,1211,Philosophy,12,Arts and Humanities,2,Social Sciences,29735,37581,48,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T12742,Sunflower and Safflower Cultivation,1110,Plant Science,11,Agricultural and Biological Sciences,1,Life Sciences,29720,147400,89,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T11627,Autoimmune Neurological Disorders and Treatments,2728,Neurology,27,Medicine,4,Health Sciences,29702,375125,21,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T12199,Vascular Anomalies and Treatments,2716,Genetics,27,Medicine,4,Health Sciences,29659,234188,8,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T11564,Mathematical Inequalities and Applications,2604,Applied Mathematics,26,Mathematics,3,Physical Sciences,29614,244092,16,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T14036,Literary and Philosophical Studies,3320,Political Science and International Relations,33,Social Sciences,2,Social Sciences,29607,9052,117,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T12659,Innovation Diffusion and Forecasting,1803,Management Science and Operations Research,18,Decision Sciences,2,Social Sciences,29579,512124,33,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T12038,Covalent Organic Framework Applications,2505,Materials Chemistry,25,Materials Science,3,Physical Sciences,29543,1020548,68,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T12719,Aerospace Engineering and Energy Systems,2202,Aerospace Engineering,22,Engineering,3,Physical Sciences,29539,122449,43,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T12280,Magnesium in Health and Disease,2916,Nutrition and Dietetics,29,Nursing,4,Health Sciences,29508,424289,16,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T12802,Competency Development and Evaluation,3207,Social Psychology,32,Psychology,2,Social Sciences,29498,127044,51,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T14040,Problem Solving Skills Development,3616,Speech and Hearing,36,Health Professions,4,Health Sciences,29498,122493,9,10,2024-01-23T15:27:21,2026-09-22T03:01:44
T13209,Cold Fusion and Nuclear Reactions,1906,Geochemistry and Petrology,19,Earth and Planetary Sciences,3,Physical Sciences,29470,60964,5,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T14513,"Leadership, Courage, and Heroism Studies",3207,Social Psychology,32,Psychology,2,Social Sciences,29458,133876,51,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T13847,Literature Analysis and Criticism,2735,"Pediatrics, Perinatology and Child Health",27,Medicine,4,Health Sciences,29445,27488,19,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T12270,Microwave-Assisted Synthesis and Applications,1605,Organic Chemistry,16,Chemistry,3,Physical Sciences,29407,305372,60,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T12077,Vacuum and Plasma Arcs,3107,"Atomic and Molecular Physics, and Optics",31,Physics and Astronomy,3,Physical Sciences,29390,184405,36,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T13411,Labor Market and Education,2002,Economics and Econometrics,20,"Economics, Econometrics and Finance",2,Social Sciences,29381,20306,78,10,2024-01-23T15:27:18,2026-09-21T03:01:53
T14433,Post-Communist Economic and Political Transition,3320,Political Science and International Relations,33,Social Sciences,2,Social Sciences,29376,90495,117,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T12622,Neurosurgical Procedures and Complications,2728,Neurology,27,Medicine,4,Health Sciences,29362,237556,21,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T14292,"Migration, Policy, and Dickens Studies",3317,Demography,33,Social Sciences,2,Social Sciences,29346,31167,26,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T11015,Down syndrome and intellectual disability research,2739,"Public Health, Environmental and Occupational Health",27,Medicine,4,Health Sciences,29344,403604,53,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T13319,Film in Education and Therapy,3605,Health Information Management,36,Health Professions,4,Health Sciences,29327,40388,11,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T12312,"Culture, Economy, and Development Studies",3317,Demography,33,Social Sciences,2,Social Sciences,29312,505656,26,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T13302,Amazonian Archaeology and Ethnohistory,1202,History,12,Arts and Humanities,2,Social Sciences,29298,112625,43,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T13645,Thermodynamic and Structural Properties of Metals and Alloys,2210,Mechanical Engineering,22,Engineering,3,Physical Sciences,29287,304936,78,10,2024-01-23T15:27:19,2026-09-22T03:01:44
T11321,Error Correcting Code Techniques,1705,Computer Networks and Communications,17,Computer Science,3,Physical Sciences,29254,367618,42,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T12819,Environmental Philosophy and Ethics,2309,Nature and Landscape Conservation,23,Environmental Science,3,Physical Sciences,29214,216194,11,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T11517,Advanced optical system design,2204,Biomedical Engineering,22,Engineering,3,Physical Sciences,29123,134825,71,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T13329,Joseph Conrad and Literature,1208,Literature and Literary Theory,12,Arts and Humanities,2,Social Sciences,29101,51396,52,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T12759,Vehicle Noise and Vibration Control,2203,Automotive Engineering,22,Engineering,3,Physical Sciences,29095,98570,11,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T12469,"Chaos, Complexity, and Education",1703,Computational Theory and Mathematics,17,Computer Science,3,Physical Sciences,29094,127400,23,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T12549,Image and Object Detection Techniques,1707,Computer Vision and Pattern Recognition,17,Computer Science,3,Physical Sciences,29089,308132,34,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T11842,Ultrasound and Cavitation Phenomena,2505,Materials Chemistry,25,Materials Science,3,Physical Sciences,29028,490257,68,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T12346,Phytochemistry and biological activity of medicinal plants,1110,Plant Science,11,Agricultural and Biological Sciences,1,Life Sciences,29025,243166,89,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T12948,Inclusion and Disability in Education and Sport,3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,28997,180915,223,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T13235,Management Theory and Practice,1407,Organizational Behavior and Human Resource Management,14,"Business, Management and Accounting",2,Social Sciences,28997,247996,29,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T12049,Tuberous Sclerosis Complex Research,2737,Physiology,27,Medicine,4,Health Sciences,28983,364219,29,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T11892,Kawasaki Disease and Coronary Complications,2746,Surgery,27,Medicine,4,Health Sciences,28964,338975,95,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T13060,Adventure Sports and Sensation Seeking,3207,Social Psychology,32,Psychology,2,Social Sciences,28963,177270,51,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T11543,Employee Performance and Motivation,1407,Organizational Behavior and Human Resource Management,14,"Business, Management and Accounting",2,Social Sciences,28876,78996,29,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T11096,Aeroelasticity and Vibration Control,2202,Aerospace Engineering,22,Engineering,3,Physical Sciences,28873,235430,43,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T13865,Nationalism and Cultural Identity,3305,"Geography, Planning and Development",33,Social Sciences,2,Social Sciences,28847,11004,14,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T13449,Organizational Management and Change,1407,Organizational Behavior and Human Resource Management,14,"Business, Management and Accounting",2,Social Sciences,28846,7164,29,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T14323,"Agriculture, Water, and Health",2312,Water Science and Technology,23,Environmental Science,3,Physical Sciences,28796,20525,23,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T14260,Impact of AI and Big Data on Business and Society,1803,Management Science and Operations Research,18,Decision Sciences,2,Social Sciences,28741,103095,33,10,2024-01-23T15:27:21,2026-09-22T03:01:44
T11347,Neural Networks Stability and Synchronization,1705,Computer Networks and Communications,17,Computer Science,3,Physical Sciences,28723,537056,42,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T13107,Congenital limb and hand anomalies,1309,Developmental Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,28695,181870,1,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T13988,Public Administration and Governance,3320,Political Science and International Relations,33,Social Sciences,2,Social Sciences,28673,22640,117,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T11612,Stochastic Gradient Optimization Techniques,1702,Artificial Intelligence,17,Computer Science,3,Physical Sciences,28660,352745,76,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T12877,Social Issues in Poland,3300,General Social Sciences,33,Social Sciences,2,Social Sciences,28653,28133,15,10,2024-01-23T15:27:16,2026-09-21T03:01:53
T14424,Economic Analysis and Policy,2002,Economics and Econometrics,20,"Economics, Econometrics and Finance",2,Social Sciences,28607,21646,78,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T12782,Assembly Line Balancing Optimization,2209,Industrial and Manufacturing Engineering,22,Engineering,3,Physical Sciences,28570,157119,16,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T13928,Advanced Sensor Technologies Research,2204,Biomedical Engineering,22,Engineering,3,Physical Sciences,28542,109888,71,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T12812,Meromorphic and Entire Functions,2604,Applied Mathematics,26,Mathematics,3,Physical Sciences,28494,166811,16,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T12789,Planarian Biology and Electrostimulation,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,28426,258204,134,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T12152,Concrete Properties and Behavior,2205,Civil and Structural Engineering,22,Engineering,3,Physical Sciences,28414,181727,41,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T14053,Dengue and Mosquito Control Research,3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,28414,45680,223,10,2024-01-23T15:27:21,2026-09-22T03:01:44
T14106,Environmental and Sediment Control,2308,"Management, Monitoring, Policy and Law",23,Environmental Science,3,Physical Sciences,28382,32105,33,10,2024-01-23T15:27:21,2026-09-22T03:01:44
T11607,Microwave and Dielectric Measurement Techniques,2208,Electrical and Electronic Engineering,22,Engineering,3,Physical Sciences,28342,250047,116,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T13530,Climate Change and Environmental Impact,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,28318,174887,29,10,2024-01-23T15:27:18,2026-09-22T03:01:44
